Round,Tournament,Round_Label,Aff,Neg,Win,Aff_Mu_Before,Aff_Mu_After,Aff_Mu_Delta,Neg_Mu_Before,Neg_Mu_After,Neg_Mu_Delta
nu_5,nu,5,Michigan SS,Baylor DL,Aff,37.053,37.087,0.034,30.359,30.328,-0.032
nu_5,nu,5,Michigan ES,UTD PR,Aff,34.132,34.18,0.047,29.271,29.225,-0.045
nu_5,nu,5,UTD HK,Michigan State GS,Aff,28.273,28.379,0.105,28.596,28.486,-0.11
nu_5,nu,5,Emory KS,Northwestern LR,Neg,32.739,32.674,-0.065,35.899,35.964,0.065
nu_5,nu,5,Emory AS,Michigan State JS,Neg,27.677,27.555,-0.121,26.877,26.992,0.115
nu_5,nu,5,Wake Forest MP,Kentucky GS,Neg,26.786,26.674,-0.112,30.14,30.198,0.058
nu_5,nu,5,Western Kentucky CF,Kansas HM,Aff,23.978,24.003,0.026,13.59,13.567,-0.023
nu_5,nu,5,Emory OP,Wake Forest DE,Neg,26.72,26.491,-0.229,25.525,25.649,0.124
nu_5,nu,5,Missouri State NS,Wake Forest AB,Neg,23.259,23.148,-0.11,25.437,25.521,0.084
nu_5,nu,5,Kansas CS,UC Berkeley MR,Neg,24.34,24.311,-0.03,33.293,33.311,0.018
nu_5,nu,5,Michigan GJ,Georgia CK,Aff,24.002,24.351,0.349,25.336,25.216,-0.121
nu_5,nu,5,Western Kentucky SS,Dartmouth BJ,Aff,23.362,23.472,0.11,23.538,23.284,-0.254
nu_5,nu,5,Kansas HP,Michigan AO,Aff,33.791,33.83,0.04,28.146,28.104,-0.042
nu_5,nu,5,Liberty CL,West Georgia KK,Aff,29.284,29.39,0.107,29.795,29.614,-0.181
nu_5,nu,5,Northwestern PS,Michigan State GL,Neg,32.366,32.296,-0.07,34.902,34.972,0.07
nu_5,nu,5,Kansas State DR,Dartmouth GM,Aff,22.28,22.428,0.148,22.984,22.701,-0.283
nu_5,nu,5,Emory CT,Northwestern LL,Aff,25.017,25.223,0.206,26.198,26.072,-0.125
nu_5,nu,5,Iowa BS,Emory RY,Neg,23.073,23.05,-0.023,31.164,31.187,0.023
nu_5,nu,5,Wake Forest SL,Macalester HW,Aff,32.689,32.744,0.055,23.179,23.145,-0.034
nu_5,nu,5,Iowa EW,Emory SW,Aff,28.782,28.81,0.028,21.531,21.481,-0.05
nu_5,nu,5,Emory JR,Georgia CP,Aff,27.44,27.603,0.163,23.467,23.41,-0.057
nu_6,nu,6,Michigan State JS,Northwestern PS,Neg,26.992,26.949,-0.043,32.296,32.339,0.042
nu_6,nu,6,Southern California BR,Michigan CS,Neg,27.964,27.852,-0.113,27.145,27.27,0.125
nu_6,nu,6,Northwestern LL,Wake Forest MP,Aff,26.072,26.188,0.116,26.674,26.476,-0.198
nu_6,nu,6,Georgetown GT,Baylor LL,Neg,24.11,23.995,-0.114,23.665,24.012,0.347
nu_6,nu,6,Dartmouth CG,Emory JR,Aff,30.416,30.482,0.066,27.603,27.41,-0.193
nu_6,nu,6,Kentucky GS,Iowa EW,Neg,30.198,30.083,-0.116,28.81,28.93,0.12
nu_6,nu,6,Binghamton CK,Michigan SS,Neg,35.258,35.181,-0.077,37.087,37.172,0.085
nu_6,nu,6,Michigan State GL,Michigan ES,Aff,34.972,35.063,0.091,34.18,34.087,-0.093
nu_6,nu,6,Wake Forest DE,George Mason DG,Neg,25.649,25.558,-0.091,26.796,26.948,0.152
nu_6,nu,6,North Texas VH,Macalester CD,Neg,15.984,15.733,-0.252,15.341,15.57,0.228
nu_6,nu,6,Kansas HL,Oklahoma BW,Aff,19.071,19.097,0.026,10.644,10.578,-0.066
nu_6,nu,6,Baylor MP,Dartmouth HP,Neg,17.4,17.291,-0.109,18.195,18.394,0.199
nu_6,nu,6,UC Berkeley MR,Emory LY,Neg,33.311,33.205,-0.106,32.873,32.977,0.104
nu_6,nu,6,Emory PS,Michigan CC,Neg,20.113,20.069,-0.044,30.009,30.024,0.015
nu_6,nu,6,Michigan AM,Stanford LL,Neg,22.494,22.452,-0.042,29.011,29.053,0.041
nu_6,nu,6,Harvard AB,Western Kentucky CF,Aff,26.867,26.94,0.072,24.003,23.869,-0.135
nu_6,nu,6,Harvard FK,Wake Forest SK,Neg,3.791,3.77,-0.021,17.931,17.94,0.009
nu_6,nu,6,Iowa KS,Dartmouth KR,Neg,22.839,22.689,-0.15,20.412,20.768,0.357
nu_6,nu,6,Southern California BM,Wake Forest SL,Neg,26.086,26.052,-0.035,32.744,32.85,0.106
nu_6,nu,6,Dartmouth BJ,Kansas State DR,Neg,23.284,23.016,-0.268,22.428,22.578,0.15
nu_6,nu,6,Georgia CK,Michigan State FM,Neg,25.216,25.146,-0.07,27.911,27.978,0.067
nu_6,nu,6,Michigan BP,UTD HK,Aff,38.893,38.905,0.013,28.379,28.367,-0.011
nu_6,nu,6,Kansas AU,Wake Forest PS,Neg,31.605,31.476,-0.129,29.351,29.58,0.229
nu_6,nu,6,Emory RY,Northwestern AT,Aff,31.187,31.3,0.113,31.915,31.803,-0.112
nu_6,nu,6,Wichita State GM,Emory KS,Neg,25.488,25.458,-0.03,32.674,32.703,0.029
nu_6,nu,6,West Georgia KK,Emory CT,Aff,29.614,29.698,0.084,25.223,25.135,-0.088
nu_6,nu,6,Southern California MT,Arizona State SS,Aff,24.492,24.566,0.074,21.54,21.416,-0.124
nu_6,nu,6,Missouri State CG,Kansas CS,Neg,21.648,21.53,-0.119,24.311,24.421,0.11
nu_6,nu,6,UTD PR,UC Berkeley BU,Aff,29.225,29.319,0.093,28.737,28.644,-0.093
nu_6,nu,6,CSU Long Beach ES,Georgetown LN,Neg,18.07,17.996,-0.073,22.223,22.28,0.056
nu_6,nu,6,Trinity KP,George Mason WW,Neg,23.357,23.302,-0.055,28.121,28.168,0.047
nu_6,nu,6,Georgetown AC,Liberty CL,Aff,37.161,37.186,0.025,29.39,29.366,-0.024
nu_6,nu,6,Dartmouth GM,Emory CG,Aff,22.701,22.771,0.07,15.396,15.362,-0.034
nu_6,nu,6,Michigan AO,Kansas BW,Neg,28.104,27.989,-0.116,27.535,27.639,0.104
nu_6,nu,6,Emory GM,Kansas HP,Neg,31.061,30.967,-0.094,33.83,33.898,0.067
nu_6,nu,6,Georgia CP,Western Kentucky KN,Neg,23.41,23.297,-0.113,22.824,22.955,0.131
nu_6,nu,6,Indiana FT,Wyoming WW,Neg,15.189,15.137,-0.052,20.623,20.673,0.049
nu_6,nu,6,Harvard DS,Emory CF,Aff,29.688,29.739,0.051,25.15,25.056,-0.094
nu_6,nu,6,Wake Forest AB,Western Kentucky SS,Aff,25.521,25.606,0.086,23.472,23.391,-0.081
nu_6,nu,6,Northwestern LR,Kansas LS,Neg,35.964,35.892,-0.072,38.508,38.584,0.076
nu_6,nu,6,Gonzaga RW,Wake Forest HN,Aff,23.396,23.554,0.158,25.315,25.174,-0.141
nu_6,nu,6,Kansas HM,Emory OP,Neg,13.567,13.556,-0.01,26.491,26.502,0.011
nu_6,nu,6,Kansas State AS,UC Davis MS,Aff,24.108,24.181,0.073,18.012,17.902,-0.11
nu_6,nu,6,Western Kentucky IP,George Mason RS,Aff,15.067,15.379,0.312,17.131,16.949,-0.182
nu_6,nu,6,CSU Long Beach OM,Kansas OW,Neg,35.866,35.724,-0.142,33.258,33.395,0.136
nu_6,nu,6,Emory SW,Kansas BM,Neg,21.481,21.36,-0.121,24.21,24.289,0.08
nu_6,nu,6,Macalester HW,Georgetown VP,Aff,23.145,23.267,0.122,19.634,19.517,-0.117
nu_6,nu,6,Cornell LD,Wyoming CH,Neg,18.184,17.839,-0.345,19.22,19.316,0.097
nu_6,nu,6,Missouri State HN,Emory AS,Neg,20.663,20.611,-0.051,27.555,27.588,0.033
nu_6,nu,6,Kansas State DS,Missouri State NS,Aff,11.582,12.023,0.441,23.148,22.723,-0.426
nu_6,nu,6,Michigan State GS,Michigan GJ,Aff,28.486,28.541,0.055,24.351,24.2,-0.152
nu_6,nu,6,Baylor DL,Iowa BS,Aff,30.328,30.355,0.028,23.05,23.022,-0.028
nu_6,nu,6,Emory GS,Iowa AP,Aff,41.308,41.345,0.037,34.422,34.392,-0.03
nu_7,nu,7,Michigan State GL,Michigan BP,Neg,35.063,35.007,-0.056,38.905,38.966,0.061
nu_7,nu,7,Kansas OW,Emory LY,Aff,33.395,33.488,0.093,32.977,32.884,-0.092
nu_7,nu,7,Southern California MT,Emory CF,Neg,24.566,24.459,-0.107,25.056,25.233,0.177
nu_7,nu,7,Kentucky GS,Baylor LL,Aff,30.083,30.117,0.035,24.012,23.896,-0.116
nu_7,nu,7,Binghamton CK,Emory GM,Aff,35.181,35.232,0.051,30.967,30.894,-0.073
nu_7,nu,7,Kansas LS,Emory RY,Aff,38.584,38.614,0.03,31.3,31.272,-0.028
nu_7,nu,7,Emory GS,Wake Forest PS,Aff,41.345,41.355,0.01,29.58,29.566,-0.013
nu_7,nu,7,Georgetown AC,Michigan SS,Aff,37.186,37.291,0.104,37.172,37.063,-0.109
nu_7,nu,7,Michigan CS,Iowa AP,Neg,27.27,27.238,-0.032,34.392,34.421,0.028
nu_7,nu,7,CSU Long Beach OM,Iowa EW,Aff,35.724,35.755,0.031,28.93,28.899,-0.03
nu_7,nu,7,Emory AS,Kansas AU,Neg,27.588,27.528,-0.06,31.476,31.53,0.054
nu_7,nu,7,George Mason DG,Northwestern AT,Neg,26.948,26.867,-0.081,31.803,31.849,0.046
nu_7,nu,7,UTD HK,Harvard AB,Aff,28.367,28.45,0.083,26.94,26.849,-0.091
nu_7,nu,7,George Mason WW,Michigan ES,Neg,28.168,28.131,-0.037,34.087,34.125,0.038
nu_7,nu,7,Northwestern LR,Wake Forest AB,Aff,35.892,35.905,0.013,25.606,25.592,-0.014
nu_7,nu,7,Dartmouth CG,UTD PR,Aff,30.482,30.569,0.086,29.319,29.234,-0.084
nu_7,nu,7,Baylor DL,Michigan CC,Aff,30.355,30.454,0.099,30.024,29.922,-0.102
nu_7,nu,7,Harvard DS,Wake Forest SL,Neg,29.739,29.673,-0.065,32.85,33.054,0.204
nu_7,nu,7,West Georgia KK,Michigan State JS,Aff,29.698,29.808,0.11,26.949,26.88,-0.068
nu_7,nu,7,Liberty CL,Kansas BW,Neg,29.366,29.242,-0.125,27.639,27.758,0.119
nu_7,nu,7,Kansas HP,Northwestern PS,Aff,33.898,33.979,0.081,32.339,32.257,-0.081
nu_7,nu,7,Kansas State DR,Emory CT,Aff,22.578,22.759,0.181,25.135,24.902,-0.233
nu_7,nu,7,Iowa BS,Macalester HW,Aff,23.022,23.128,0.106,23.267,23.056,-0.21
nu_7,nu,7,Michigan State GS,Emory KS,Neg,28.541,28.486,-0.054,32.703,32.757,0.054
nu_7,nu,7,Southern California BR,Georgetown KL,Aff,27.852,27.875,0.023,19.803,19.768,-0.035
nu_7,nu,7,Kansas BM,Southern California BM,Aff,24.289,24.437,0.148,26.052,25.915,-0.137
nu_7,nu,7,Emory OP,Western Kentucky SS,Aff,26.502,26.623,0.122,23.391,23.324,-0.068
nu_7,nu,7,UC Berkeley BU,Western Kentucky KN,Aff,28.644,28.683,0.038,22.955,22.908,-0.047
nu_7,nu,7,Emory JR,Kansas State AS,Aff,27.41,27.584,0.175,24.181,24.059,-0.122
nu_7,nu,7,Georgetown LN,UC Berkeley MR,Neg,22.28,22.269,-0.011,33.205,33.215,0.01
nu_7,nu,7,Trinity KP,Western Kentucky CF,Neg,23.302,23.195,-0.107,23.869,24.055,0.187
nu_7,nu,7,Michigan AO,Gonzaga RW,Aff,27.989,28.042,0.053,23.554,23.493,-0.061
nu_7,nu,7,Michigan GJ,Stanford LL,Neg,24.2,24.07,-0.13,29.053,29.111,0.058
nu_7,nu,7,Wichita State GM,Kansas CS,Aff,25.458,25.55,0.092,24.421,24.281,-0.14
nu_7,nu,7,Northwestern LL,Baylor BK,Aff,26.188,26.267,0.078,24.004,23.927,-0.077
nu_7,nu,7,Wake Forest DE,Michigan State FM,Neg,25.558,25.483,-0.075,27.978,28.048,0.07
nu_7,nu,7,Emory SW,Oklahoma BW,Aff,21.36,21.38,0.02,10.578,10.543,-0.035
nu_7,nu,7,Dartmouth KR,Arizona State SS,Aff,20.768,21.046,0.278,21.416,21.215,-0.201
nu_7,nu,7,Missouri State NS,Macalester CD,Aff,22.723,22.764,0.042,15.57,15.51,-0.06
nu_7,nu,7,Kansas State DS,Georgia CK,Neg,12.023,12.016,-0.007,25.146,25.151,0.005
nu_7,nu,7,Georgetown GT,Missouri State CG,Neg,23.995,23.848,-0.147,21.53,21.762,0.232
nu_7,nu,7,Dartmouth GM,Wake Forest MP,Aff,22.771,23.147,0.376,26.476,26.207,-0.269
nu_7,nu,7,Dartmouth BJ,Wyoming CH,Aff,23.016,23.15,0.134,19.316,19.252,-0.064
nu_7,nu,7,Dartmouth HP,Georgia CP,Neg,18.394,18.295,-0.1,23.297,23.344,0.047
nu_7,nu,7,Wake Forest HN,Wyoming WW,Aff,25.174,25.228,0.054,20.673,20.613,-0.059
nu_7,nu,7,Missouri State HN,Kansas HL,Aff,20.611,20.748,0.137,19.097,18.998,-0.1
nu_7,nu,7,UC Davis MS,Emory PS,Aff,17.902,18.277,0.375,20.069,19.69,-0.379
nu_7,nu,7,CSU Long Beach ES,Georgetown VP,Neg,17.996,17.885,-0.111,19.517,19.675,0.159
nu_7,nu,7,Michigan AM,Kansas HM,Aff,22.452,22.475,0.024,13.556,13.522,-0.035
nu_7,nu,7,Indiana FT,George Mason RS,Aff,15.137,15.294,0.157,16.949,16.771,-0.177
nu_7,nu,7,Baylor MP,Iowa KS,Neg,17.291,17.241,-0.05,22.689,22.736,0.047
nu_7,nu,7,Emory CG,North Texas VH,Neg,15.362,15.244,-0.117,15.733,15.95,0.217
nu_8,nu,8,Michigan BP,Emory GS,Neg,38.966,38.888,-0.078,41.355,41.443,0.088
nu_8,nu,8,Iowa AP,Georgetown AC,Neg,34.421,34.355,-0.066,37.291,37.359,0.068
nu_8,nu,8,Emory RY,Kansas HP,Aff,31.272,31.415,0.142,33.979,33.839,-0.14
nu_8,nu,8,Kansas AU,Binghamton CK,Neg,31.53,31.474,-0.056,35.232,35.288,0.056
nu_8,nu,8,Michigan ES,Kansas OW,Neg,34.125,34.012,-0.112,33.488,33.595,0.107
nu_8,nu,8,Wake Forest SL,Kansas LS,Neg,33.054,32.927,-0.127,38.614,38.657,0.044
nu_8,nu,8,Kansas BW,Michigan State GL,Neg,27.758,27.732,-0.026,35.007,35.035,0.028
nu_8,nu,8,Emory LY,Northwestern LL,Aff,32.884,32.915,0.031,26.267,26.233,-0.034
nu_8,nu,8,Northwestern PS,West Georgia KK,Aff,32.257,32.328,0.07,29.808,29.694,-0.114
nu_8,nu,8,Michigan SS,Dartmouth CG,Aff,37.063,37.098,0.035,30.569,30.536,-0.033
nu_8,nu,8,Emory GM,UTD HK,Neg,30.894,30.707,-0.187,28.45,28.585,0.135
nu_8,nu,8,Wake Forest PS,Northwestern LR,Neg,29.566,29.508,-0.058,35.905,35.94,0.035
nu_8,nu,8,Northwestern AT,Baylor DL,Aff,31.849,31.933,0.084,30.454,30.37,-0.085
nu_8,nu,8,Emory KS,CSU Long Beach OM,Neg,32.757,32.691,-0.066,35.755,35.821,0.066
nu_8,nu,8,UTD PR,Kansas BM,Aff,29.234,29.28,0.046,24.437,24.382,-0.055
nu_8,nu,8,Michigan State JS,Emory OP,Neg,26.88,26.775,-0.105,26.623,26.82,0.196
nu_8,nu,8,Iowa EW,Kansas State DR,Aff,28.899,28.934,0.035,22.759,22.712,-0.047
nu_8,nu,8,Harvard AB,Michigan AO,Neg,26.849,26.756,-0.093,28.042,28.132,0.09
nu_8,nu,8,Wake Forest AB,Michigan CS,Neg,25.592,25.502,-0.091,27.238,27.327,0.089
nu_8,nu,8,Stanford LL,Emory AS,Aff,29.111,29.212,0.101,27.528,27.441,-0.087
nu_8,nu,8,UC Berkeley MR,Iowa BS,Aff,33.215,33.228,0.013,23.128,23.114,-0.013
nu_8,nu,8,Michigan CC,George Mason DG,Aff,29.922,29.989,0.067,26.867,26.757,-0.11
nu_8,nu,8,Western Kentucky CF,Emory JR,Neg,24.055,23.94,-0.115,27.584,27.747,0.162
nu_8,nu,8,Michigan State FM,Wichita State GM,Aff,28.048,28.117,0.069,25.55,25.477,-0.074
nu_8,nu,8,Emory CF,Kentucky GS,Neg,25.233,25.148,-0.085,30.117,30.161,0.044
nu_8,nu,8,Georgia CP,Harvard DS,Neg,23.344,23.309,-0.035,29.673,29.709,0.035
nu_8,nu,8,Kansas State AS,Michigan State GS,Aff,24.059,24.381,0.322,28.486,28.316,-0.17
nu_8,nu,8,Baylor LL,UC Berkeley BU,Neg,23.896,23.75,-0.146,28.683,28.728,0.046
nu_8,nu,8,Western Kentucky KN,George Mason WW,Neg,22.908,22.857,-0.051,28.131,28.174,0.043
nu_8,nu,8,Georgetown VP,Southern California BR,Neg,19.675,19.633,-0.043,27.875,27.897,0.022
nu_8,nu,8,Missouri State CG,Liberty CL,Neg,21.762,21.718,-0.044,29.242,29.268,0.026
nu_8,nu,8,Western Kentucky SS,Dartmouth KR,Aff,23.324,23.4,0.077,21.046,20.865,-0.181
nu_8,nu,8,Southern California BM,Missouri State HN,Aff,25.915,25.962,0.047,20.748,20.676,-0.072
nu_8,nu,8,Emory CT,Dartmouth GM,Neg,24.902,24.695,-0.206,23.147,23.443,0.296
nu_8,nu,8,Baylor BK,Michigan AM,Aff,23.927,24.012,0.085,22.475,22.369,-0.106
nu_8,nu,8,Kansas CS,Wake Forest HN,Neg,24.281,24.141,-0.14,25.228,25.325,0.097
nu_8,nu,8,Georgia CK,UC Davis MS,Aff,25.151,25.182,0.031,18.277,18.189,-0.088
nu_8,nu,8,Macalester HW,Missouri State NS,Neg,23.056,22.85,-0.206,22.764,22.914,0.15
nu_8,nu,8,Gonzaga RW,Dartmouth BJ,Neg,23.493,23.366,-0.127,23.15,23.39,0.24
nu_8,nu,8,Wyoming CH,Michigan GJ,Aff,19.252,19.441,0.189,24.07,23.607,-0.463
nu_8,nu,8,Wake Forest SK,Southern California MT,Neg,17.94,17.868,-0.072,24.459,24.496,0.037
nu_8,nu,8,Georgetown KL,Trinity KP,Aff,19.768,19.998,0.231,23.195,23.022,-0.172
nu_8,nu,8,Macalester CD,Georgetown LN,Neg,15.51,15.446,-0.064,22.269,22.302,0.033
nu_8,nu,8,North Texas VH,Emory SW,Aff,15.95,16.347,0.397,21.38,21.064,-0.315
nu_8,nu,8,Western Kentucky IP,Wake Forest DE,Neg,15.379,15.348,-0.032,25.483,25.497,0.014
nu_8,nu,8,Arizona State SS,Harvard FK,Aff,21.215,21.217,0.002,3.77,3.764,-0.006
nu_8,nu,8,Wake Forest MP,Indiana FT,Aff,26.207,26.225,0.018,15.294,15.281,-0.013
nu_8,nu,8,Kansas HM,Emory CG,Neg,13.522,13.374,-0.147,15.244,15.341,0.096
nu_8,nu,8,Iowa KS,Kansas State DS,Aff,22.736,22.748,0.012,12.016,12.0,-0.017
nu_8,nu,8,Kansas HL,Dartmouth HP,Neg,18.998,18.864,-0.133,18.295,18.528,0.233
nu_8,nu,8,Wyoming WW,CSU Long Beach ES,Neg,20.613,20.448,-0.166,17.885,18.075,0.19
nu_8,nu,8,Emory PS,Georgetown GT,Aff,19.69,20.15,0.46,23.848,23.678,-0.171
nu_8,nu,8,George Mason RS,Baylor MP,Neg,16.771,16.64,-0.131,17.241,17.354,0.114
nu_dubs,nu,dubs,Harvard DS,Kansas LS,Neg,29.709,29.69,-0.019,38.657,38.677,0.02
nu_dubs,nu,dubs,Wake Forest PS,Michigan State GL,Neg,29.508,29.44,-0.068,35.035,35.076,0.041
nu_dubs,nu,dubs,Binghamton CK,Kansas BW,Neg,35.288,35.073,-0.216,27.732,27.94,0.209
nu_dubs,nu,dubs,UC Berkeley BU,Michigan BP,Neg,28.728,28.716,-0.012,38.888,38.902,0.014
nu_dubs,nu,dubs,Georgetown AC,West Georgia KK,Neg,37.359,37.133,-0.225,29.694,30.045,0.352
nu_dubs,nu,dubs,Southern California BR,Emory GS,Neg,27.897,27.893,-0.004,41.443,41.448,0.005
nu_dubs,nu,dubs,Kansas OW,Stanford LL,Aff,33.595,33.644,0.049,29.212,29.149,-0.063
nu_dubs,nu,dubs,Baylor DL,Emory LY,Neg,30.37,30.299,-0.071,32.915,32.982,0.067
nu_dubs,nu,dubs,CSU Long Beach OM,Kansas AU,Aff,35.821,35.873,0.052,31.474,31.424,-0.05
nu_dubs,nu,dubs,UTD PR,Kansas HP,Neg,29.28,29.232,-0.048,33.839,33.888,0.049
nu_dubs,nu,dubs,Michigan SS,Liberty CL,Aff,37.098,37.124,0.026,29.268,29.244,-0.024
nu_dubs,nu,dubs,UTD HK,Michigan ES,Neg,28.585,28.544,-0.041,34.012,34.054,0.042
nu_dubs,nu,dubs,Iowa AP,Northwestern PS,Neg,34.355,34.225,-0.13,32.328,32.457,0.129
nu_dubs,nu,dubs,Northwestern LR,Kentucky GS,Aff,35.94,35.98,0.04,30.161,30.125,-0.037
nu_dubs,nu,dubs,Dartmouth CG,Northwestern AT,Aff,30.536,30.657,0.121,31.933,31.812,-0.121
nu_octas,nu,octas,Kansas LS,Dartmouth CG,Aff,38.677,38.702,0.025,30.657,30.634,-0.023
nu_octas,nu,octas,Michigan State GL,Northwestern LR,Neg,35.076,34.986,-0.09,35.98,36.073,0.093
nu_octas,nu,octas,Kansas BW,Northwestern PS,Neg,27.94,27.894,-0.046,32.457,32.506,0.049
nu_octas,nu,octas,West Georgia KK,Emory RY,Neg,30.045,29.915,-0.13,31.415,31.499,0.084
nu_octas,nu,octas,Emory GS,Michigan SS,Aff,41.448,41.51,0.063,37.124,37.069,-0.055
nu_octas,nu,octas,Emory LY,CSU Long Beach OM,Neg,32.982,32.919,-0.063,35.873,35.94,0.067
nu_quarters,nu,quarters,Kansas LS,CSU Long Beach OM,Neg,38.702,38.549,-0.153,35.94,36.083,0.143
nu_quarters,nu,quarters,Northwestern LR,Kansas OW,Aff,36.073,36.146,0.073,33.644,33.575,-0.069
nu_quarters,nu,quarters,Northwestern PS,Emory GS,Neg,32.506,32.488,-0.018,41.51,41.532,0.022
nu_quarters,nu,quarters,Emory RY,Michigan BP,Neg,31.499,31.472,-0.027,38.902,38.932,0.029
nu_semis,nu,semis,Michigan BP,CSU Long Beach OM,Aff,38.932,39.004,0.073,36.083,36.016,-0.067
nu_semis,nu,semis,Emory GS,Northwestern LR,Neg,41.532,41.309,-0.223,36.146,36.333,0.187
nu_finals,nu,finals,Michigan BP,Northwestern LR,Aff,39.004,39.079,0.075,36.333,36.264,-0.07
kentuckyrr_1,kentuckyrr,1,Georgetown AC,Michigan BP,Neg,37.133,37.056,-0.078,39.079,39.162,0.083
kentuckyrr_1,kentuckyrr,1,Binghamton CK,CSU Long Beach OM,Aff,35.073,35.184,0.111,36.016,35.901,-0.115
kentuckyrr_1,kentuckyrr,1,Emory GS,Kentucky GS,Aff,41.309,41.32,0.011,30.125,30.116,-0.009
kentuckyrr_2,kentuckyrr,2,Michigan BP,Binghamton CK,Aff,39.162,39.221,0.059,35.184,35.131,-0.053
kentuckyrr_2,kentuckyrr,2,Kentucky GS,Georgetown AC,Neg,30.116,30.087,-0.029,37.056,37.086,0.03
kentuckyrr_2,kentuckyrr,2,Dartmouth CG,Emory GS,Neg,30.634,30.623,-0.011,41.32,41.334,0.013
kentuckyrr_3,kentuckyrr,3,CSU Long Beach OM,Emory GS,Neg,35.901,35.86,-0.041,41.334,41.384,0.05
kentuckyrr_3,kentuckyrr,3,Georgetown AC,Dartmouth CG,Aff,37.086,37.119,0.034,30.623,30.59,-0.033
kentuckyrr_3,kentuckyrr,3,Kentucky GS,Michigan BP,Neg,30.087,30.07,-0.017,39.221,39.24,0.019
kentuckyrr_4,kentuckyrr,4,CSU Long Beach OM,Georgetown AC,Neg,35.86,35.775,-0.085,37.119,37.206,0.086
kentuckyrr_4,kentuckyrr,4,Binghamton CK,Dartmouth CG,Neg,35.131,34.967,-0.164,30.59,30.76,0.17
kentuckyrr_4,kentuckyrr,4,Emory GS,Michigan BP,Aff,41.384,41.474,0.09,39.24,39.159,-0.08
kentuckyrr_5,kentuckyrr,5,Dartmouth CG,Kentucky GS,Neg,30.76,30.649,-0.11,30.07,30.178,0.108
kentuckyrr_5,kentuckyrr,5,Michigan BP,CSU Long Beach OM,Aff,39.159,39.225,0.065,35.775,35.714,-0.06
kentuckyrr_5,kentuckyrr,5,Georgetown AC,Binghamton CK,Aff,37.206,37.28,0.074,34.967,34.897,-0.07
kentuckyrr_6,kentuckyrr,6,CSU Long Beach OM,Kentucky GS,Aff,35.714,35.755,0.04,30.178,30.139,-0.039
kentuckyrr_6,kentuckyrr,6,Binghamton CK,Emory GS,Neg,34.897,34.866,-0.031,41.474,41.513,0.039
kentuckyrr_6,kentuckyrr,6,Michigan BP,Dartmouth CG,Neg,39.225,38.969,-0.256,30.649,30.885,0.236
kentuckyrr_7,kentuckyrr,7,Emory GS,Georgetown AC,Neg,41.513,41.316,-0.197,37.28,37.445,0.165
kentuckyrr_7,kentuckyrr,7,Dartmouth CG,CSU Long Beach OM,Neg,30.885,30.84,-0.045,35.755,35.801,0.046
kentuckyrr_7,kentuckyrr,7,Kentucky GS,Binghamton CK,Neg,30.139,30.093,-0.046,34.866,34.912,0.046
uk_1,uk,1,Kansas State LW,Dartmouth PT,Neg,14.588,14.481,-0.108,19.587,19.886,0.299
uk_1,uk,1,Michigan ES,Wake Forest MP,Aff,34.054,34.079,0.025,26.225,26.183,-0.042
uk_1,uk,1,Michigan State GL,Western Kentucky IP,Aff,34.986,34.986,0.0,15.348,15.347,-0.001
uk_1,uk,1,North Texas VH,Wyoming CH,Neg,16.347,16.21,-0.137,19.441,19.512,0.07
uk_1,uk,1,Kansas BW,Gonzaga RW,Aff,27.894,27.94,0.046,23.366,23.307,-0.059
uk_1,uk,1,Harvard CS,Kansas State DS,Aff,16.22,16.317,0.097,12.0,11.921,-0.079
uk_1,uk,1,George Mason RT,Western Kentucky KN,Neg,20.116,20.027,-0.09,22.857,22.937,0.08
uk_1,uk,1,West Georgia KK,Missouri State BC,Aff,29.915,29.915,0.0,9.742,9.741,-0.001
uk_1,uk,1,Purdue AH,Iowa KS,Neg,12.227,12.139,-0.088,22.748,22.762,0.015
uk_1,uk,1,Michigan SS,Emory CS,Aff,37.069,37.075,0.006,24.122,24.109,-0.013
uk_1,uk,1,Emory LY,Dartmouth BC,Aff,32.919,32.937,0.018,24.103,24.083,-0.02
uk_1,uk,1,Kansas BP,Emory CG,Neg,23.286,22.967,-0.319,15.341,15.614,0.273
uk_1,uk,1,Emory GM,UC Berkeley GS,Aff,30.707,30.744,0.037,23.366,23.335,-0.031
uk_1,uk,1,Kansas ST,Indiana FT,Aff,25.557,25.579,0.021,15.281,15.266,-0.016
uk_1,uk,1,Kansas FS,Wake Forest LW,Neg,18.758,18.725,-0.033,27.807,27.825,0.019
uk_1,uk,1,Harvard DS,Baylor MP,Aff,29.69,29.697,0.007,17.354,17.347,-0.008
uk_1,uk,1,Kansas JB,Wake Forest NS,Aff,25.797,25.798,0.001,6.481,6.474,-0.007
uk_1,uk,1,Stanford LL,Georgia CP,Aff,29.149,29.196,0.047,23.309,23.27,-0.039
uk_1,uk,1,Baylor DL,Macalester CD,Aff,30.299,30.302,0.003,15.446,15.441,-0.005
uk_1,uk,1,Kansas CF,Harvard FK,Aff,23.155,23.155,0.001,3.764,3.762,-0.002
uk_1,uk,1,Kansas PB,Kentucky GS,Neg,20.669,20.591,-0.078,30.093,30.109,0.016
uk_1,uk,1,UTD PR,Kansas CS,Aff,29.232,29.275,0.043,24.141,24.072,-0.069
